timestamp,message
1760297887813,"Running in Glue environment. Glue Version: 5.0
Using Local Hadoop warehouse path: file:/home/hadoop/spark-warehouse
"
1760297887825,"2025-10-12 19:38:07,825 root         INFO     Running in Glue environment. Getting Glue job parameters.
DEBUG: Initializing ConfigurationManager with profile: None
DEBUG: Glue job parameter MOSAIC_PROFILE not found in args: ['/tmp/glue-job-12535296226656668579/raw_dq_load.py', '--app_name', 'maximo_dq_mrline', '--glue-di-packages-correlation-ids', '20250828-143656_,20250828-143656_,6376818366,6376818366', '--internal-lib-urls', 'https://prod-us-gov-west-1-package-distribution-artifacts-bucket.s3.us-gov-west-1.amazonaws.com/007/Glue5.0/aws-glue-dataplane-python/java17/5.0.704/ufak9W-AWSGlueDataplanePython-5.0.704.py.zip?X-Amz-Security-Token=FwoDYXdzEDIaDC0qAqoIQcW1qNYUJiKuAXpOzs8qwMVrVbc11D3opJklo5Z9pMvg2DQmQybaHKVr9k9sqUULbMIe4LoNTHnV33oC6ivGDB3ZA1n8GF4s9L%2BP9n1ruFGpTBuuUoMn68aVAnxRH2jDX5yKFujnw9tFj66fOa65fbDDdps8FDDxmDL5YnIhn9gX0QOknJoG4PnKktUFFaC%2B%2FFTFbo69AX%2BLJieZ0IFCc9wR2ycOeOe7ssmDWar%2B4AMBVSpsa1bKbCiIh7DHBjIfduz08DZyyrQgN%2BopE3A5rSnwR8e9D0v6Y3YUy8IpLg%3D%3D&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20251012T193744Z&X-Amz-SignedHeaders=host&X-Amz-Credential=ASIARNA7EHT3GNLTI5BH%2F20251012%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Expires=1800&X-Amz-Signature=88acf3058399a43deb632e13458b4c66f07ce15fa9b64f7c9966b45b83acbe7b,https://prod-us-gov-west-1-package-distribution-artifacts-bucket.s3.us-gov-west-1.amazonaws.com/007/Glue5.0/aws-glue-di-libs/java17/5.0.704/odvJng-aws-glue-di-package-5.0.704.jar?X-Amz-Security-Token=FwoDYXdzEDIaDC0qAqoIQcW1qNYUJiKuAXpOzs8qwMVrVbc11D3opJklo5Z9pMvg2DQmQybaHKVr9k9sqUULbMIe4LoNTHnV33oC6ivGDB3ZA1n8GF4s9L%2BP9n1ruFGpTBuuUoMn68aVAnxRH2jDX5yKFujnw9tFj66fOa65fbDDdps8FDDxmDL5YnIhn9gX0QOknJoG4PnKktUFFaC%2B%2FFTFbo69AX%2BLJieZ0IFCc9wR2ycOeOe7ssmDWar%2B4AMBVSpsa1bKbCiIh7DHBjIfduz08DZyyrQgN%2BopE3A5rSnwR8e9D0v6Y3YUy8IpLg%3D%3D&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20251012T193744Z&X-Amz-SignedHeaders=host&X-Amz-Credential=ASIARNA7EHT3GNLTI5BH%2F20251012%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Expires=1800&X-Amz-Signature=4713c269c5567b3b2d376ff59e0783cc66eed9cf9778463b81ffa738c0ba63cc,https://prod-us-gov-west-1-package-distribution-artifacts-bucket.s3.us-gov-west-1.amazonaws.com/007/Glue5.0/AwsGlueMLLibsPython/java17/5.0.380/3CvvA"
1760297887825,"4-AwsGlueMLLibs.py.zip?X-Amz-Security-Token=FwoDYXdzEDIaDC0qAqoIQcW1qNYUJiKuAXpOzs8qwMVrVbc11D3opJklo5Z9pMvg2DQmQybaHKVr9k9sqUULbMIe4LoNTHnV33oC6ivGDB3ZA1n8GF4s9L%2BP9n1ruFGpTBuuUoMn68aVAnxRH2jDX5yKFujnw9tFj66fOa65fbDDdps8FDDxmDL5YnIhn9gX0QOknJoG4PnKktUFFaC%2B%2FFTFbo69AX%2BLJieZ0IFCc9wR2ycOeOe7ssmDWar%2B4AMBVSpsa1bKbCiIh7DHBjIfduz08DZyyrQgN%2BopE3A5rSnwR8e9D0v6Y3YUy8IpLg%3D%3D&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20251012T193744Z&X-Amz-SignedHeaders=host&X-Amz-Credential=ASIARNA7EHT3GNLTI5BH%2F20251012%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Expires=1800&X-Amz-Signature=7898c4479b8212184fd5bb261ab3353f964a1c7d876a59aaf2cbc9498e8e9676,https://prod-us-gov-west-1-package-distribution-artifacts-bucket.s3.us-gov-west-1.amazonaws.com/007/Glue5.0/AwsGlueMLLibs/java17/5.0.380/dj5xOe-AwsGlueMLLibs.jar?X-Amz-Security-Token=FwoDYXdzEDIaDC0qAqoIQcW1qNYUJiKuAXpOzs8qwMVrVbc11D3opJklo5Z9pMvg2DQmQybaHKVr9k9sqUULbMIe4LoNTHnV33oC6ivGDB3ZA1n8GF4s9L%2BP9n1ruFGpTBuuUoMn68aVAnxRH2jDX5yKFujnw9tFj66fOa65fbDDdps8FDDxmDL5YnIhn9gX0QOknJoG4PnKktUFFaC%2B%2FFTFbo69AX%2BLJieZ0IFCc9wR2ycOeOe7ssmDWar%2B4AMBVSpsa1bKbCiIh7DHBjIfduz08DZyyrQgN%2BopE3A5rSnwR8e9D0v6Y3YUy8IpLg%3D%3D&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20251012T193744Z&X-Amz-SignedHeaders=host&X-Amz-Credential=ASIARNA7EHT3GNLTI5BH%2F20251012%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Expires=1800&X-Amz-Signature=f187de07abaa81f9b5298fc8e28d56542e0ca59c2d673db4ab23b3617f6cb23b', '--config', 's3://entergy-govdatacore-dataeng-code-repo-dev/entergy-gov-data-core-code/config/maximo/dq/mrline.yaml', '--job_type', 'data_quality', '--JOB_ID', 'j_68d9e2b2aec606b50ea33ae15a515464d4c4f08c793fb106abbcf2d1ef73367f', '--JOB_RUN_ID', 'jr_4cd19852f74703f225781bc74a7e03820e4015540a2c03c2b0124a9c6384e1d2_attempt_3', '--tenant-internal', 'glue', '--JOB_NAME', 'maximo_dq_mrline', '--TempDir', 's3://aws-glue-assets-331875467123-us-gov-west-1/entergy-gov-data-core-code/temporary/']
"
1760297887834,"DEBUG: Active profile set to: commercial.data_lake
"
1760297887835,"DEBUG: ConfigurationManager already initialized with profile: commercial.data_lake
DEBUG: Glue job parameter MOSAIC_PROFILE not found in args: ['/tmp/glue-job-12535296226656668579/raw_dq_load.py', '--app_name', 'maximo_dq_mrline', '--glue-di-packages-correlation-ids', '20250828-143656_,20250828-143656_,6376818366,6376818366', '--internal-lib-urls', 'https://prod-us-gov-west-1-package-distribution-artifacts-bucket.s3.us-gov-west-1.amazonaws.com/007/Glue5.0/aws-glue-dataplane-python/java17/5.0.704/ufak9W-AWSGlueDataplanePython-5.0.704.py.zip?X-Amz-Security-Token=FwoDYXdzEDIaDC0qAqoIQcW1qNYUJiKuAXpOzs8qwMVrVbc11D3opJklo5Z9pMvg2DQmQybaHKVr9k9sqUULbMIe4LoNTHnV33oC6ivGDB3ZA1n8GF4s9L%2BP9n1ruFGpTBuuUoMn68aVAnxRH2jDX5yKFujnw9tFj66fOa65fbDDdps8FDDxmDL5YnIhn9gX0QOknJoG4PnKktUFFaC%2B%2FFTFbo69AX%2BLJieZ0IFCc9wR2ycOeOe7ssmDWar%2B4AMBVSpsa1bKbCiIh7DHBjIfduz08DZyyrQgN%2BopE3A5rSnwR8e9D0v6Y3YUy8IpLg%3D%3D&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20251012T193744Z&X-Amz-SignedHeaders=host&X-Amz-Credential=ASIARNA7EHT3GNLTI5BH%2F20251012%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Expires=1800&X-Amz-Signature=88acf3058399a43deb632e13458b4c66f07ce15fa9b64f7c9966b45b83acbe7b,https://prod-us-gov-west-1-package-distribution-artifacts-bucket.s3.us-gov-west-1.amazonaws.com/007/Glue5.0/aws-glue-di-libs/java17/5.0.704/odvJng-aws-glue-di-package-5.0.704.jar?X-Amz-Security-Token=FwoDYXdzEDIaDC0qAqoIQcW1qNYUJiKuAXpOzs8qwMVrVbc11D3opJklo5Z9pMvg2DQmQybaHKVr9k9sqUULbMIe4LoNTHnV33oC6ivGDB3ZA1n8GF4s9L%2BP9n1ruFGpTBuuUoMn68aVAnxRH2jDX5yKFujnw9tFj66fOa65fbDDdps8FDDxmDL5YnIhn9gX0QOknJoG4PnKktUFFaC%2B%2FFTFbo69AX%2BLJieZ0IFCc9wR2ycOeOe7ssmDWar%2B4AMBVSpsa1bKbCiIh7DHBjIfduz08DZyyrQgN%2BopE3A5rSnwR8e9D0v6Y3YUy8IpLg%3D%3D&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20251012T193744Z&X-Amz-SignedHeaders=host&X-Amz-Credential=ASIARNA7EHT3GNLTI5BH%2F20251012%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Expires=1800&X-Amz-Signature=4713c269c5567b3b2d376ff59e0783cc66eed9cf9778463b81ffa738c0ba63cc,https://prod-us-gov-west-1-package-distribution-artifacts-bucket.s3.us-gov-west-1.amazonaws.com/007/Glue5.0/AwsGlueMLLibsPython/java17/5.0.380/3CvvA4-AwsGlueMLLibs.py.zip?X-Amz-Security-Token=FwoDYXdzEDIaDC0qAqoIQcW1qNYUJiKuAXpOzs8qwMVrVbc11D3opJklo5Z9pMvg2DQmQybaHKVr9k9sqUULbMIe4LoNTHnV33oC6ivGDB3ZA1n8GF4s9L%2BP9n1ruFGpTBuuUoMn68aVAnxRH2jDX5yKFujnw9tFj66fOa65fbDDdps8FDDxmDL5YnIhn9gX0QOknJoG4PnKktUFFaC%2B%2FFTFbo69AX%2BLJieZ0IFCc9wR2ycOeOe7ssmDWar%2B4AMBVSpsa1bKbCiIh7DHBjIfduz08DZyyrQgN%2BopE3A5rSnwR8e9D0v6Y3YUy8IpLg%3D%3D&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20251012T193744Z&X-Amz-SignedHeaders=host&X-Amz-Credential=ASIARNA7EHT3GNLTI5BH%2F20251012%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Expires=1800&X-Amz-Signature=7898c4479b8212184fd5bb261ab3353f964a1c7d876a59aaf2cbc9498e8e9676,https://prod-us-gov-west-1-package-distribution-artifacts-bucket.s3.us-gov-west-1.amazonaws.com/007/Glue5.0/AwsGlueMLLibs/java17/5.0.380/dj5xOe-AwsGlueMLLibs.jar?X-Amz-Security-Token=FwoDYXdzEDIaDC0qAqoIQcW1qNYUJiKuAXpOzs8qwMVrVbc11D3opJklo5Z9pMvg2DQmQybaHKVr9k9sqUULbMIe4LoNTHnV33oC6ivGDB3ZA1n8GF4s9L%2BP9n1ruFGpTBuuUoMn68aVAnxRH2jDX5yKFujnw9tFj66fOa65fbDDdps8FDDxmDL5YnIhn9gX0QOknJoG4PnKktUFFaC%2B%2FFTFbo69AX%2BLJieZ0IFCc9wR2ycOeOe7ssmDWar%2B4AMBVSpsa1bKbCiIh7DHBjIfduz08DZyyrQgN%2BopE3A5rSnwR8e9D0v6Y3YUy8IpLg%3D%3D&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20251012T193744Z&X-Amz-SignedHeaders=host&X-Amz-Credential=ASIARNA7EHT3GNLTI5BH%2F20251012%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Expires=1800&X-Amz-Signature=f187de07abaa81f9b5298fc8e28d56542e0ca59c2d673db4ab23b3617f6cb23b', '--config', 's3://entergy-govdatacore-dataeng-code-repo-dev/entergy-gov-data-core-code/config/maximo/dq/mrline.yaml', '--job_type', 'data_quality', '--JOB_ID', 'j_68d9e2b2aec606b50ea33ae15a515464d4c4f08c793fb106abbcf2d1ef73367f', '--JOB_RUN_ID', 'jr_4cd19852f74703f225781bc74a7e03820e4015540a2c03c2b0124a9c6384e1d2_attempt_3', '--tenant-internal', 'glue', '--JOB_NAME', 'maximo_dq_mrline', '--TempDir', 's3://aws-glue-assets-331875467123-us-gov-west-1/entergy-gov-data-core-code/temporary/']
DEBUG: Using existing ConfigurationManager instance
"
1760297887835,"2025-10-12 19:38:07,835 root         INFO     Glue parameters resolved: {'config': 's3://entergy-govdatacore-dataeng-code-repo-dev/entergy-gov-data-core-code/config/maximo/dq/mrline.yaml', 'global_config': None, 'region': 'us-gov-west-1', 'job_type': 'data_quality', 'start_date': None, 'end_date': None, 'truncate_and_reload': False, 'drop_and_reload': False, 'app_name': 'maximo_dq_mrline', 'job_bookmark_option': 'job-bookmark-disable', 'job_bookmark_from': None, 'job_bookmark_to': None, 'JOB_ID': 'j_68d9e2b2aec606b50ea33ae15a515464d4c4f08c793fb106abbcf2d1ef73367f', 'JOB_RUN_ID': 'jr_4cd19852f74703f225781bc74a7e03820e4015540a2c03c2b0124a9c6384e1d2_attempt_3', 'SECURITY_CONFIGURATION': None, 'encryption_type': None, 'enable_data_lineage': None, 'RedshiftTempDir': 's3://aws-glue-assets-331875467123-us-gov-west-1/entergy-gov-data-core-code/temporary/', 'TempDir': 's3://aws-glue-assets-331875467123-us-gov-west-1/entergy-gov-data-core-code/temporary/'}
"
1760297887835,DEBUG: ConfigurationManager already initialized with profile: commercial.data_lake
1760297887835,"
"
1760297887835,"DEBUG: Glue job parameter MOSAIC_PROFILE not found in args: ['/tmp/glue-job-12535296226656668579/raw_dq_load.py', '--app_name', 'maximo_dq_mrline', '--glue-di-packages-correlation-ids', '20250828-143656_,20250828-143656_,6376818366,6376818366', '--internal-lib-urls', 'https://prod-us-gov-west-1-package-distribution-artifacts-bucket.s3.us-gov-west-1.amazonaws.com/007/Glue5.0/aws-glue-dataplane-python/java17/5.0.704/ufak9W-AWSGlueDataplanePython-5.0.704.py.zip?X-Amz-Security-Token=FwoDYXdzEDIaDC0qAqoIQcW1qNYUJiKuAXpOzs8qwMVrVbc11D3opJklo5Z9pMvg2DQmQybaHKVr9k9sqUULbMIe4LoNTHnV33oC6ivGDB3ZA1n8GF4s9L%2BP9n1ruFGpTBuuUoMn68aVAnxRH2jDX5yKFujnw9tFj66fOa65fbDDdps8FDDxmDL5YnIhn9gX0QOknJoG4PnKktUFFaC%2B%2FFTFbo69AX%2BLJieZ0IFCc9wR2ycOeOe7ssmDWar%2B4AMBVSpsa1bKbCiIh7DHBjIfduz08DZyyrQgN%2BopE3A5rSnwR8e9D0v6Y3YUy8IpLg%3D%3D&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20251012T193744Z&X-Amz-SignedHeaders=host&X-Amz-Credential=ASIARNA7EHT3GNLTI5BH%2F20251012%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Expires=1800&X-Amz-Signature=88acf3058399a43deb632e13458b4c66f07ce15fa9b64f7c9966b45b83acbe7b,https://prod-us-gov-west-1-package-distribution-artifacts-bucket.s3.us-gov-west-1.amazonaws.com/007/Glue5.0/aws-glue-di-libs/java17/5.0.704/odvJng-aws-glue-di-package-5.0.704.jar?X-Amz-Security-Token=FwoDYXdzEDIaDC0qAqoIQcW1qNYUJiKuAXpOzs8qwMVrVbc11D3opJklo5Z9pMvg2DQmQybaHKVr9k9sqUULbMIe4LoNTHnV33oC6ivGDB3ZA1n8GF4s9L%2BP9n1ruFGpTBuuUoMn68aVAnxRH2jDX5yKFujnw9tFj66fOa65fbDDdps8FDDxmDL5YnIhn9gX0QOknJoG4PnKktUFFaC%2B%2FFTFbo69AX%2BLJieZ0IFCc9wR2ycOeOe7ssmDWar%2B4AMBVSpsa1bKbCiIh7DHBjIfduz08DZyyrQgN%2BopE3A5rSnwR8e9D0v6Y3YUy8IpLg%3D%3D&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20251012T193744Z&X-Amz-SignedHeaders=host&X-Amz-Credential=ASIARNA7EHT3GNLTI5BH%2F20251012%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Expires=1800&X-Amz-Signature=4713c269c5567b3b2d376ff59e0783cc66eed9cf9778463b81ffa738c0ba63cc,https://prod-us-gov-west-1-package-distribution-artifacts-bucket.s3.us-gov-west-1.amazonaws.com/007/Glue5.0/AwsGlueMLLibsPython/java17/5.0.380/3CvvA4-AwsGlueMLLibs.py.zip?X-Amz-Security-Token=FwoDYXdzEDIaDC0qAqoIQcW1qNYUJiKuAXpOzs8qwMVrVbc11D3opJklo5Z9pMvg2DQmQybaHKVr9k9sqUULbMIe4LoNTHnV33oC6ivGDB3ZA1n8GF4s9L%2BP9n1ruFGpTBuuUoMn68aVAnxRH2jDX5yKFujnw9tFj66fOa65fbDDdps8FDDxmDL5YnIhn9gX0QOknJoG4PnKktUFFaC%2B%2FFTFbo69AX%2BLJieZ0IFCc9wR2ycOeOe7ssmDWar%2B4AMBVSpsa1bKbCiIh7DHBjIfduz08DZyyrQgN%2BopE3A5rSnwR8e9D0v6Y3YUy8IpLg%3D%3D&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20251012T193744Z&X-Amz-SignedHeaders=host&X-Amz-Credential=ASIARNA7EHT3GNLTI5BH%2F20251012%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Expires=1800&X-Amz-Signature=7898c4479b8212184fd5bb261ab3353f964a1c7d876a59aaf2cbc9498e8e9676,https://prod-us-gov-west-1-package-distribution-artifacts-bucket.s3.us-gov-west-1.amazonaws.com/007/Glue5.0/AwsGlueMLLibs/java17/5.0.380/dj5xOe-AwsGlueMLLibs.jar?X-Amz-Security-Token=FwoDYXdzEDIaDC0qAqoIQcW1qNYUJiKuAXpOzs8qwMVrVbc11D3opJklo5Z9pMvg2DQmQybaHKVr9k9sqUULbMIe4LoNTHnV33oC6ivGDB3ZA1n8GF4s9L%2BP9n1ruFGpTBuuUoMn68aVAnxRH2jDX5yKFujnw9tFj66fOa65fbDDdps8FDDxmDL5YnIhn9gX0QOknJoG4PnKktUFFaC%2B%2FFTFbo69AX%2BLJieZ0IFCc9wR2ycOeOe7ssmDWar%2B4AMBVSpsa1bKbCiIh7DHBjIfduz08DZyyrQgN%2BopE3A5rSnwR8e9D0v6Y3YUy8IpLg%3D%3D&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20251012T193744Z&X-Amz-SignedHeaders=host&X-Amz-Credential=ASIARNA7EHT3GNLTI5BH%2F20251012%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Expires=1800&X-Amz-Signature=f187de07abaa81f9b5298fc8e28d56542e0ca59c2d673db4ab23b3617f6cb23b', '--config', 's3://entergy-govdatacore-dataeng-code-repo-dev/entergy-gov-data-core-code/config/maximo/dq/mrline.yaml', '--job_type', 'data_quality', '--JOB_ID', 'j_68d9e2b2aec606b50ea33ae15a515464d4c4f08c793fb106abbcf2d1ef73367f', '--JOB_RUN_ID', 'jr_4cd19852f74703f225781bc74a7e03820e4015540a2c03c2b0124a9c6384e1d2_attempt_3', '--tenant-internal', 'glue', '--JOB_NAME', 'maximo_dq_mrline', '--TempDir', 's3://aws-glue-assets-331875467123-us-gov-west-1/entergy-gov-data-core-code/temporary/']"
1760297887836,"
DEBUG: Using existing ConfigurationManager instance
"
